,type,feretmax,fiberlength,feretmin,maxcircle,diamfilled,maxwidth,feretratio,formcircle,areafilled,areaconv,radius,perimfilled,perimconv,perimcrotfilled,densmax,densmean,densmin,densstd,denssum,rectheight,rectwidth,boundleft,boundtop,boundwidth,boundheight,imgname
191,Non-metallic,54.358833621904,64.0169034443281,20.2959037879517,9.87997658079625,24.2102986332707,19.2110655737705,0.373369008046071,0.317330086344273,460.352148451426,734.127818435998,12.1051493166353,142.416012952458,122.968075329906,135.018846764001,173.0,62.5163612565445,24.0,27.9495805278185,95525.0,21.2926632478952,54.358833621904,12510.7947892272,2685.70696721311,40.617681498829,38.971018735363,ShiftImage__
192,Non-metallic,54.3496705269447,53.6510223554811,26.1118106820743,24.1510538641686,35.2487680854455,25.7977166276347,0.48044101148927704,0.6608884580813871,975.838094786759,1081.11243959923,17.6243840427227,143.679286073524,133.109810008205,136.216504783055,77.0,34.7159617165792,15.0,15.8610114461098,112445.0,27.6229468198759,54.3496705269447,14239.7906908665,10709.8946135831,50.4976580796253,31.2865925058548,ShiftImage__
193,Non-metallic,54.120126217812,67.9657623038463,23.3661441571689,12.0755269320843,26.3279803800229,14.2710772833724,0.431745928735078,0.32965001002390804,544.40859440558,811.872226695825,13.1639901900114,151.951608130681,124.848925113565,144.059157874253,76.0,34.9302711676812,15.0,14.7967826968471,63119.0,23.3661441571689,54.120126217812,12689.7321428571,8170.19174473068,35.1288056206089,43.3621194379391,ShiftImage__
194,Metallic,54.0597680584796,66.7169550001765,25.2322558516798,15.3688524590164,28.9046295080078,21.9555035128806,0.46674739381760905,0.39136972468842895,656.182578093721,980.008632701286,14.4523147540039,153.104549288132,128.245485625154,145.15221463268,255.0,112.72681359045,38.0,46.852730481531,245519.0,29.6204584236441,54.0597680584796,6545.48448477752,5479.54478922716,42.8132318501171,36.7754683840749,ShiftImage__
195,Non-metallic,54.0161688434068,62.3245894696722,10.5048853332997,7.6844262295082,18.9485679617112,8.78220140515222,0.19447668278276897,0.220560986004391,281.995818684905,449.127376915245,9.47428398085559,133.698442515228,115.676942053485,126.754071738936,94.0,65.2489316239316,44.0,10.4388225366939,61073.0,12.0672963647969,54.0161688434068,2068.20843091335,8058.76756440281,10.9777517564403,53.2420960187354,ShiftImage__
196,Metallic,53.9383287437119,70.013139172954,23.2941818816854,18.6621779859485,31.4043282183674,21.4066159250585,0.431866956656514,0.411867025609475,774.584668631293,1001.23102874115,15.7021641091837,162.153115616205,129.326608606607,153.730793439628,255.0,85.3586153247764,24.0,51.4560279727254,219457.0,24.0106259751979,53.9383287437119,2433.21867681499,9501.79303278688,36.7754683840749,45.5576697892272,ShiftImage__
197,Non-metallic,53.9383287437118,61.6986663287125,13.2897390900791,7.6844262295082,17.8326437934586,9.87997658079625,0.246387669021511,0.20195377848575,249.759117189942,453.7656470196,8.91632189672931,131.493427177825,115.643019599452,124.663586113191,70.0,53.8395657418577,38.0,7.29555793296697,44633.0,13.6428342323432,53.9383287437118,1960.62646370023,4018.40603044496,29.0910421545667,45.5576697892272,ShiftImage__
198,Metallic,53.9278853372234,57.8455062476741,13.1131426942656,9.87997658079625,21.356466395333,10.9777517564403,0.243160706418695,0.30531580057035496,358.219047453367,495.561175963748,10.6782331976665,128.076384175548,116.012938690954,121.42402620735,229.0,58.5054667788057,20.0,33.3221048234054,69563.0,15.0354062405626,53.9278853372234,9282.7868852459,13206.2353629977,53.2420960187354,13.1733021077283,ShiftImage__
199,Non-metallic,53.8355412436222,53.1871048845968,14.8904273381656,12.0755269320843,25.6938334424646,13.7221896955503,0.276591021362298,0.45754361808988897,518.498722175984,621.094692801731,12.8469167212323,125.871368838145,118.167443445969,119.333540581605,91.0,47.5270191748983,23.0,13.0392290958671,81794.0,15.5495221078002,53.8355412436222,7088.88319672131,9723.54361826698,41.166569086651,36.2265807962529,ShiftImage__
200,Non-metallic,53.5828231412495,66.1720782625414,32.7153425335817,24.1510538641686,39.7545715606714,31.2865925058548,0.6105565294187829,0.6014762900499689,1241.26364634808,1450.41644587282,19.8772857803357,169.860392343559,145.06638237171,161.037749966811,69.0,39.9936893203883,16.0,15.0756815357567,164774.0,34.4517804720123,53.5828231412495,9725.73916861827,4055.73038641686,47.2043325526932,47.2043325526932,ShiftImage__
201,Non-metallic,53.5573335870611,53.2310183866765,24.7536183854203,19.7599531615925,34.4117519806459,23.0532786885246,0.46218914810577005,0.6502917154799001,930.043902008868,1054.23350098236,17.2058759903229,141.405719242582,131.176078849804,134.06102826612,82.0,40.8603822481373,16.0,14.4243929284294,126136.0,24.7536183854203,53.5573335870611,13016.3202576112,10570.4771662763,32.3843676814988,48.8509953161592,ShiftImage__
202,Metallic,53.5327202656365,53.208768547255,15.7547999124691,14.2710772833724,27.3007683318863,15.3688524590164,0.29430224793904997,0.49625835702428206,585.382345838429,646.97782494069,13.6503841659431,128.420765578122,119.576892033246,121.750520250109,255.0,135.512094698919,50.0,67.4254185320157,263300.0,16.1586603365889,53.5327202656365,12381.806206089,5109.04566744731,47.7532201405152,28.5421545667447,ShiftImage__
203,Metallic,53.523087842384,67.1725471500115,17.4381260842004,8.78220140515222,23.8511346875431,16.4666276346604,0.32580568100914803,0.286544199439536,446.794657168497,701.358006871191,11.9255673437715,147.647988893873,121.703973482107,139.979070992035,169.0,64.54012137559,25.0,22.6842402506808,95713.0,17.4984110884643,53.523087842384,7119.62090163934,9036.88524590164,51.5954332552693,20.3088407494145,ShiftImage__
204,Metallic,53.5127007711487,77.8615772420853,42.3777517628482,26.3466042154567,41.3113770969931,38.422131147541,0.7919195098016079,0.518276169689052,1340.38397150549,1665.29841239146,20.6556885484965,190.153075350993,151.799502648999,180.276419836932,255.0,51.6738592942234,18.0,25.3020049003,229897.0,44.3461468141978,53.5127007711487,2121.99941451991,12164.9956088993,45.5576697892272,52.1443208430913,ShiftImage__
205,Non-metallic,53.3099436177403,88.608737014922,19.9696980910353,14.2710772833724,27.4269343004801,17.5644028103044,0.374596121020654,0.22748526663663,590.805342351601,869.263994864933,13.7134671502401,190.552622735374,125.011083018096,180.655214510005,84.0,55.0868232890705,29.0,10.1350744666109,107860.0,20.55243773959,53.3099436177403,1772.90690866511,11356.4841920375,47.2043325526932,34.5799180327869,ShiftImage__
206,Non-metallic,53.273976447853,57.4207550833276,11.1259841646944,6.58665105386417,17.8111197737939,8.23331381733021,0.208844634970792,0.22831686564141299,249.156562021812,402.238487080569,8.90555988689693,123.51978552755,112.579240300006,117.104099803959,160.0,60.7799274486094,30.0,18.5966525441332,50265.0,11.1259841646944,53.273976447853,8467.68881733021,2411.26317330211,46.6554449648712,25.2488290398126,ShiftImage__
207,Metallic,53.2661380520846,70.7270838200511,19.4020994901947,13.1733021077283,24.6265970489787,16.4666276346604,0.364248286054134,0.277461900926476,476.319860406874,829.011711708146,12.3132985244893,154.923402752885,124.295463600399,146.876595846228,255.0,71.0986717267552,20.0,43.9142875063691,112407.0,21.0523966600468,53.2661380520846,4285.16539812646,7267.82055035129,49.3998829039813,29.6399297423888,ShiftImage__
208,Non-metallic,53.2043428949432,63.3855042654847,42.6000656129458,32.9332552693208,41.9334672992401,44.4598946135831,0.80068775019106,0.665394220330213,1381.05644535428,1589.12277540541,20.9667336496201,170.347421193708,151.661473667014,161.499482270115,70.0,44.8730366492147,24.0,10.8881360587847,205698.0,45.1038578181757,53.2043428949432,3560.6337822014,7358.93588992974,42.2643442622951,51.0465456674473,ShiftImage__
209,Metallic,53.1143417868365,59.1566543542323,42.0303902087718,34.0310304449649,42.3340566296941,45.5576697892272,0.791319044815657,0.7150057914517242,1407.568872752,1598.86389050623,21.167028314847,165.901154509325,148.444292625652,157.284157127352,255.0,45.0963184931507,12.0,41.38068406689,210690.0,47.608253527166,53.1143417868365,13851.7271662763,7579.58870023419,42.8132318501171,48.3021077283372,ShiftImage__
210,Non-metallic,53.0021613169924,57.6399381415628,11.0173386452465,9.87997658079625,20.6904800310407,10.4288641686183,0.207865837382642,0.291695471101233,336.225783816617,444.403252569394,10.3452400155203,126.946293515943,112.45359507574,120.35263307932,71.0,46.9068100358423,33.0,8.0633862211239,52348.0,11.6690632639404,53.0021613169924,9432.63319672131,3017.78395784543,29.6399297423888,44.4598946135831,ShiftImage__
211,Non-metallic,52.8672751025958,62.4632379624141,27.9122721388017,18.6621779859485,33.2495259351593,27.4443793911007,0.527968806499566,0.5204308451936579,868.281997275529,1137.5591443878,16.6247629675797,152.727852401597,133.836457888371,144.795083590003,74.0,59.5704371963914,47.0,5.1386805609419,171682.0,31.413252542429,52.8672751025958,9119.76727166276,682.816159250585,51.0465456674473,27.4443793911007,ShiftImage__
212,Non-metallic,52.7150966994473,92.17106254614,33.4790180145229,23.0532786885246,35.096080872232,26.8954918032787,0.635093552145071,0.32079374526418897,967.402322432937,1234.20064703992,17.548040436116,205.333579366742,136.150309344279,194.668440109167,255.0,42.0074743070695,13.0,28.4467289439451,134886.0,36.3889072789771,52.7150966994473,10979.3984192037,12536.043618267,45.0087822014051,39.519906323185,ShiftImage__
213,Non-metallic,52.7024704397813,52.7483461907878,17.084394920371,15.3688524590164,29.0568472700772,16.4666276346604,0.324166870695215,0.5432237926454421,663.111962527217,762.688569729745,14.5284236350386,130.639166427256,120.581207915907,123.853696136731,109.0,41.590640617901,17.0,15.9033622840751,91541.0,17.084394920371,52.7024704397813,10141.7959601874,14105.3132318501,35.6776932084309,43.3621194379391,ShiftImage__
214,Metallic,52.6727850561197,69.1973197801295,40.2335190583562,27.4443793911007,37.7195832759226,43.3621194379391,0.7638388404085691,0.5362126381280179,1117.43855929734,1454.39040520813,18.8597916379613,170.691802596282,148.092873943531,161.825976312875,191.0,40.5643030466433,16.0,18.447888565849,150453.0,44.1508690383435,52.6727850561197,8138.90515222482,12495.4259367681,47.2043325526932,46.1065573770492,ShiftImage__
215,Non-metallic,52.6106713448296,57.5407099418549,7.20814785389785,5.48887587822014,14.6303787359537,6.58665105386417,0.137009235382172,0.160734754563301,168.112891908309,316.602449389298,7.31518936797685,120.924687791881,110.945809803095,114.643792874661,255.0,71.6827956989247,32.0,31.3462240367112,39999.0,7.36678462346901,52.6106713448296,6409.36036299766,6359.41159250585,23.6021662763466,47.7532201405152,ShiftImage__
216,Non-metallic,52.3547837182503,60.1023626773118,15.2677445104872,12.0755269320843,24.5798228433185,14.8199648711944,0.291620811436282,0.35870804134509704,474.512194902484,610.649654654748,12.2899114216592,135.994859844016,114.217360739619,128.931211886268,88.0,68.7504761904762,38.0,5.32683754078726,108282.0,16.0752074381882,52.3547837182503,3824.09982435597,7836.46809133489,28.5421545667447,45.0087822014051,ShiftImage__
217,Non-metallic,52.2940520739616,60.2211249945281,19.9911454265534,15.3688524590164,29.2935132836547,17.0155152224824,0.382283350280049,0.461915894620476,673.95795555356,796.509546835041,14.6467566418274,142.825025322954,119.944123703522,135.406614806595,68.0,26.5274921770228,13.0,14.2399696754321,59342.0,20.3458038134107,52.2940520739616,8751.46370023419,12235.2532201405,24.1510538641686,49.3998829039813,ShiftImage__
218,Non-metallic,52.2164017062756,63.1097577982552,16.9340950570419,13.1733021077283,24.611015524452,15.9177400468384,0.32430605142610996,0.333143775899949,475.717305238744,634.890553844699,12.305507762226,141.295387278968,114.965430498519,133.956427005492,72.0,59.4517766497462,47.0,4.34959702793774,93696.0,17.8217219145877,52.2164017062756,173.997365339578,7798.04596018735,42.8132318501171,30.7377049180328,ShiftImage__
219,Metallic,52.2164017062756,55.0278953722446,17.0331625603318,13.1733021077283,27.0111904887288,15.9177400468384,0.326203300184215,0.467683114968956,573.029964891761,694.703347637604,13.5055952443644,130.88268085233,117.364282993586,124.084562288383,255.0,57.6104100946372,21.0,31.7957492569328,109575.0,17.2180410509983,52.2164017062756,487.96106557377,9475.44642857143,32.3843676814988,43.9110070257611,ShiftImage__
220,Non-metallic,52.1002710749819,100.25411932798,49.1481256917455,26.3466042154567,41.4457987633874,51.0465456674473,0.9433372356357281,0.364689843802015,1349.12102144338,1860.49044986804,20.7228993816937,227.422265341083,159.133897118846,215.60982756244,78.0,40.0062555853441,15.0,15.7289217000752,179068.0,51.023589341518,52.1002710749819,6072.34338407494,10753.8056206089,49.9487704918033,50.4976580796253,ShiftImage__
221,Non-metallic,52.0117521918982,53.7137104122461,8.53868698007762,7.6844262295082,17.4850802565276,8.23331381733021,0.164168416179751,0.24791114865765898,240.11823449986,339.953637819791,8.74254012826382,116.368089143883,107.878703334274,110.32386647127,133.0,43.6010037641154,21.0,12.6648289008504,34750.0,8.68851519153747,52.0117521918982,11809.8653395785,13166.7154566745,36.7754683840749,35.6776932084309,ShiftImage__
222,Metallic,51.8295064970167,54.1474120324958,11.2548845439093,9.87997658079625,20.8198545477755,10.9777517564403,0.21715206847584198,0.325799473130805,340.443669993528,432.966084930938,10.4099272738877,120.869521810074,110.008673087121,114.591492244347,251.0,74.846017699115,19.0,39.2068398299457,84576.0,12.219271104765,51.8295064970167,11579.881440281,11000.256147541,46.6554449648712,23.6021662763466,ShiftImage__
223,Non-metallic,51.7944491192077,54.5649147210209,30.6616487011877,28.5421545667447,37.6534219104665,30.7377049180328,0.59198715736156,0.6924317400622401,1113.5219507045,1194.61210226964,18.8267109552333,149.94440622266,132.65239548717,142.156211139367,70.0,54.7667748917749,42.0,5.70094736461302,202418.0,30.7784338843575,51.7944491192077,9329.99121779859,1363.9856557377,40.068793911007,42.8132318501171,ShiftImage__
224,Metallic,51.6793851350062,83.5654962435985,32.1976865159919,18.6621779859485,34.3838724070983,33.4821428571429,0.623027662420504,0.36206729541637706,928.537514088543,1251.7053817164,17.1919362035492,189.353980582231,135.371021583869,179.518830490786,255.0,124.465606748864,35.0,56.5829112454302,383603.0,36.0495250967331,51.6793851350062,4397.68735362998,13646.4432084309,34.0310304449649,44.4598946135831,ShiftImage__
225,Non-metallic,51.6069971630078,68.8026805208148,18.0401314520607,7.6844262295082,20.1361279895225,15.9177400468384,0.34956754788654804,0.206423909519911,318.450406356778,695.12021396157,10.0680639947613,146.862279636842,118.064579290772,139.234171906765,87.0,61.9716177861873,37.0,8.3519523113551,65504.0,21.8257196220482,51.6069971630078,11814.256440281,10615.4859484777,41.166569086651,36.7754683840749,ShiftImage__
226,Metallic,51.469979212489,57.6379392531361,18.5081878368798,16.4666276346604,27.7190884328789,17.5644028103044,0.359591904252973,0.45470871915362393,603.459000882333,711.16124402872,13.8595442164394,136.215523771244,115.798486741755,129.140414407524,202.0,54.7154268597104,22.0,22.0368886180665,109595.0,19.5372285131867,51.469979212489,6907.75029274005,892.491217798595,23.6021662763466,47.2043325526932,ShiftImage__
227,Metallic,51.3846426423567,47.3341039676178,23.2745865336257,21.9555035128806,34.8272675417629,24.1510538641686,0.45294830005181896,0.731669851016364,952.639720813748,1019.48736659756,17.4136337708814,134.919935166218,127.108665470777,127.912119388553,255.0,94.3004427577483,16.0,74.3547333341357,298178.0,30.3978821231606,51.3846426423567,6123.38992974239,7230.49619437939,46.6554449648712,37.873243559719,ShiftImage__
228,Non-metallic,51.3055463761441,55.2000840984211,11.6168135557554,9.87997658079625,22.097984834568,10.9777517564403,0.226424127141874,0.34707188298431896,383.526364514833,483.080942594901,11.048992417284,124.296029798466,110.153814099351,117.840025519709,69.0,54.827965435978,44.0,5.09310983747242,69796.0,11.9454608217529,51.3055463761441,5008.59923887588,3488.1806206089,30.7377049180328,42.2643442622951,ShiftImage__
